ID,Accession,Run title,BioProject accession,Experiment accession,Run data file type,Read filename 1,Read file1 MD5,DownLoad Read file1,Read filename 2,Read file2 MD5,DownLoad Read file2,Index filename 1,Index file1 MD5,DownLoad Index file1,Index filename 2,Index file2 MD5,DownLoad Index file2,Reference file name,MD5 for reference file,Assembly Name or Accession,Assembly Accession URL,other_db,accession_in_other_db,other_db_url
2263,CRR877103,WATDE0430-3,PRJCA019636,CRX791947,fastq,CRR877103_f1.fastq.gz (22890246565 bytes),5a35e6e3d47a7821bbc788848d965431,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877103/CRR877103_f1.fastq.gz,CRR877103_r2.fastq.gz (24051806033 bytes),c31e5c7806cdadd8df5fb751499af8fd,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877103/CRR877103_r2.fastq.gz,,,,,,,,,,,,,
2264,CRR877106,WATDE0432-1,PRJCA019636,CRX791948,fastq,CRR877106_f1.fastq.gz (25093544467 bytes),467d67299456040a99855ac6b211492f,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877106/CRR877106_f1.fastq.gz,CRR877106_r2.fastq.gz (26193054614 bytes),f1fc1db4f157471cdb0555400de9234b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877106/CRR877106_r2.fastq.gz,,,,,,,,,,,,,
2265,CRR877107,WATDE0432-2,PRJCA019636,CRX791948,fastq,CRR877107_f1.fastq.gz (23688180900 bytes),4f13bd5db8a1b5296344db5105450ddb,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877107/CRR877107_f1.fastq.gz,CRR877107_r2.fastq.gz (24724484007 bytes),a0bba6e4483fb5adbbd74223ac23359a,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877107/CRR877107_r2.fastq.gz,,,,,,,,,,,,,
2266,CRR877253,WATDE0512-1,PRJCA019636,CRX791949,fastq,CRR877253_f1.fastq.gz (2063053063 bytes),f5c249c0dad294982c7c7430e5efdfe4,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877253/CRR877253_f1.fastq.gz,CRR877253_r2.fastq.gz (2232231840 bytes),d051e49eb36719785770836c807fc148,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877253/CRR877253_r2.fastq.gz,,,,,,,,,,,,,
2267,CRR877254,WATDE0512-2,PRJCA019636,CRX791949,fastq,CRR877254_f1.fastq.gz (21839826761 bytes),00d614806c8c2d12250041049c9d2ae8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877254/CRR877254_f1.fastq.gz,CRR877254_r2.fastq.gz (23039563863 bytes),cb46c2264ca9afa22267674d4c36dc44,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877254/CRR877254_r2.fastq.gz,,,,,,,,,,,,,
2268,CRR877255,WATDE0512-3,PRJCA019636,CRX791949,fastq,CRR877255_f1.fastq.gz (2048138573 bytes),fbeaadfde0959a7d954d63e4ab4e45e4,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877255/CRR877255_f1.fastq.gz,CRR877255_r2.fastq.gz (2209674579 bytes),282fc8267f6e7a1bb631ef5e4aa18302,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877255/CRR877255_r2.fastq.gz,,,,,,,,,,,,,
2269,CRR877256,WATDE0512-4,PRJCA019636,CRX791949,fastq,CRR877256_f1.fastq.gz (22662886997 bytes),d6ffdb3f80c12480d52e6344cbea2205,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877256/CRR877256_f1.fastq.gz,CRR877256_r2.fastq.gz (23901663464 bytes),90e1f313cfa35fee8bd7279a4f050e52,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877256/CRR877256_r2.fastq.gz,,,,,,,,,,,,,
2270,CRR877257,WATDE0513-1,PRJCA019636,CRX791950,fastq,CRR877257_f1.fastq.gz (28296984985 bytes),2b67f66257964b83ed443101f92069d1,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877257/CRR877257_f1.fastq.gz,CRR877257_r2.fastq.gz (29871232733 bytes),5dfa09e0edd5e60c0a40360bd0f33735,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877257/CRR877257_r2.fastq.gz,,,,,,,,,,,,,
2271,CRR877258,WATDE0513-2,PRJCA019636,CRX791950,fastq,CRR877258_f1.fastq.gz (25122596867 bytes),7761ca476c9810c97e568b55e72864a2,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877258/CRR877258_f1.fastq.gz,CRR877258_r2.fastq.gz (26518595655 bytes),b0f1a3d2dadbb90fb4e69a13e034df5c,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877258/CRR877258_r2.fastq.gz,,,,,,,,,,,,,
2272,CRR877352,WATDE0563-1,PRJCA019636,CRX791951,fastq,CRR877352_f1.fastq.gz (24110572393 bytes),b99420871d78c57e07493c161f82dd6a,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877352/CRR877352_f1.fastq.gz,CRR877352_r2.fastq.gz (24433753981 bytes),59ad5e2f43ab4a0260803d27f0cbe60c,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877352/CRR877352_r2.fastq.gz,,,,,,,,,,,,,
2273,CRR877353,WATDE0563-2,PRJCA019636,CRX791951,fastq,CRR877353_f1.fastq.gz (24229827934 bytes),cd3be89cf5599eb7b46ba7cfff291fc4,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877353/CRR877353_f1.fastq.gz,CRR877353_r2.fastq.gz (24695498796 bytes),2482d3691345a281843933eb2c1af54e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877353/CRR877353_r2.fastq.gz,,,,,,,,,,,,,
2274,CRR877710,WATDE0738-1,PRJCA019636,CRX791952,fastq,CRR877710_f1.fastq.gz (26689081258 bytes),bb52cf224b9d97d4e5ca4052e8620770,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877710/CRR877710_f1.fastq.gz,CRR877710_r2.fastq.gz (28184311330 bytes),ae770029aa9f132ce77be6b27a5c4f3a,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877710/CRR877710_r2.fastq.gz,,,,,,,,,,,,,
2275,CRR877711,WATDE0738-2,PRJCA019636,CRX791952,fastq,CRR877711_f1.fastq.gz (27755053466 bytes),fc1f2d4d8c4ef721fdefcc952e31de18,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877711/CRR877711_f1.fastq.gz,CRR877711_r2.fastq.gz (29305659514 bytes),9abd8c707b747536940d0b99b4826d73,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877711/CRR877711_r2.fastq.gz,,,,,,,,,,,,,
2276,CRR877715,WATDE0740-1,PRJCA019636,CRX791953,fastq,CRR877715_f1.fastq.gz (24615729502 bytes),46b40b21d7126a290cfb204027846681,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877715/CRR877715_f1.fastq.gz,CRR877715_r2.fastq.gz (25851323397 bytes),47792cfe2b9cf530479a6213d5b07bcc,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877715/CRR877715_r2.fastq.gz,,,,,,,,,,,,,
2277,CRR877716,WATDE0740-2,PRJCA019636,CRX791953,fastq,CRR877716_f1.fastq.gz (24272889755 bytes),602abe44b3eef5bdc3cd69dc2b105ea9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877716/CRR877716_f1.fastq.gz,CRR877716_r2.fastq.gz (25603800759 bytes),11a475d9e8e2660615902ea9bb01cdbc,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877716/CRR877716_r2.fastq.gz,,,,,,,,,,,,,
2278,CRR877724,WATDE0745-1,PRJCA019636,CRX791954,fastq,CRR877724_f1.fastq.gz (23056174303 bytes),6d5fad71de8c7e99de711a8def0f5ec3,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877724/CRR877724_f1.fastq.gz,CRR877724_r2.fastq.gz (23280879119 bytes),2f15af8234ca482ec03f47cfbb4b5e59,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877724/CRR877724_r2.fastq.gz,,,,,,,,,,,,,
2279,CRR877725,WATDE0745-2,PRJCA019636,CRX791954,fastq,CRR877725_f1.fastq.gz (21050864403 bytes),561fc546df4ba0acbbf1de795b32b655,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877725/CRR877725_f1.fastq.gz,CRR877725_r2.fastq.gz (21320104861 bytes),5830cbbc728cb3f61b891a87923ec42d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877725/CRR877725_r2.fastq.gz,,,,,,,,,,,,,
2280,CRR877726,WATDE0745-3,PRJCA019636,CRX791954,fastq,CRR877726_f1.fastq.gz (3579643322 bytes),bbd8e75c94508cc9ed19b1cd69feed0d,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877726/CRR877726_f1.fastq.gz,CRR877726_r2.fastq.gz (3891698057 bytes),c09589e35a3ca0579b9c8feb12ed75c8,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877726/CRR877726_r2.fastq.gz,,,,,,,,,,,,,
2281,CRR877731,WATDE0749-1,PRJCA019636,CRX791955,fastq,CRR877731_f1.fastq.gz (9910391571 bytes),1556e164fe2504fc353c14161cf5b36f,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877731/CRR877731_f1.fastq.gz,CRR877731_r2.fastq.gz (10579584011 bytes),62fb164a58d885b79e39e51fc13f00e9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877731/CRR877731_r2.fastq.gz,,,,,,,,,,,,,
2282,CRR877732,WATDE0749-2,PRJCA019636,CRX791955,fastq,CRR877732_f1.fastq.gz (24718437528 bytes),c2ce9e9b59931b98ede911addce076df,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877732/CRR877732_f1.fastq.gz,CRR877732_r2.fastq.gz (26242276048 bytes),3864ff2a3079293db425c71386a060a5,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877732/CRR877732_r2.fastq.gz,,,,,,,,,,,,,
2283,CRR877733,WATDE0749-3,PRJCA019636,CRX791955,fastq,CRR877733_f1.fastq.gz (16791729363 bytes),0ace6fbd45495b7ee339a7139f93db42,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877733/CRR877733_f1.fastq.gz,CRR877733_r2.fastq.gz (17266951108 bytes),cd78d26079b533f3d518e18367a64954,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877733/CRR877733_r2.fastq.gz,,,,,,,,,,,,,
2284,CRR877742,WATDE0755-1,PRJCA019636,CRX791956,fastq,CRR877742_f1.fastq.gz (31359042702 bytes),11feae8e90999e128f2ced22fa1b64e3,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877742/CRR877742_f1.fastq.gz,CRR877742_r2.fastq.gz (31646952414 bytes),a9eee9741a3d0ef97dd2b81b55cf9497,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877742/CRR877742_r2.fastq.gz,,,,,,,,,,,,,
2285,CRR877743,WATDE0755-2,PRJCA019636,CRX791956,fastq,CRR877743_f1.fastq.gz (25723610674 bytes),078e846457555d0892067185310c5f64,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877743/CRR877743_f1.fastq.gz,CRR877743_r2.fastq.gz (26926830337 bytes),88c1c6854d292e653445a3afd3616a20,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877743/CRR877743_r2.fastq.gz,,,,,,,,,,,,,
2286,CRR877842,WATDE0805-1,PRJCA019636,CRX791957,fastq,CRR877842_f1.fastq.gz (20069631937 bytes),69857977db97cea4c8732069f90bdb17,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877842/CRR877842_f1.fastq.gz,CRR877842_r2.fastq.gz (20461362971 bytes),c22b0064592df0e5a51d60c6718580d9,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877842/CRR877842_r2.fastq.gz,,,,,,,,,,,,,
2287,CRR877843,WATDE0805-2,PRJCA019636,CRX791957,fastq,CRR877843_f1.fastq.gz (20974451409 bytes),2858ae4627f250d742fc15f649d7b543,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877843/CRR877843_f1.fastq.gz,CRR877843_r2.fastq.gz (21642101240 bytes),cede373bb11798025dc02c54fdcf3f45,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877843/CRR877843_r2.fastq.gz,,,,,,,,,,,,,
2288,CRR877844,WATDE0805-3,PRJCA019636,CRX791957,fastq,CRR877844_f1.fastq.gz (12864588103 bytes),664fef55d8d1f79aa8b7d5df2e8cf9ad,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877844/CRR877844_f1.fastq.gz,CRR877844_r2.fastq.gz (13660597181 bytes),9fe7f0bffcf20a4bc902a0b8c88ae896,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877844/CRR877844_r2.fastq.gz,,,,,,,,,,,,,
2289,CRR878311,WATDE1061-1,PRJCA019636,CRX791958,fastq,CRR878311_f1.fastq.gz (25846110587 bytes),32392e20744d544ad207fa47a6e72b60,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878311/CRR878311_f1.fastq.gz,CRR878311_r2.fastq.gz (27580955901 bytes),71cfdc1571a19b142841896de2e1b1bd,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878311/CRR878311_r2.fastq.gz,,,,,,,,,,,,,
2290,CRR878312,WATDE1061-2,PRJCA019636,CRX791958,fastq,CRR878312_f1.fastq.gz (28165767964 bytes),be8ce248bdb65566e7b102206220daf4,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878312/CRR878312_f1.fastq.gz,CRR878312_r2.fastq.gz (29731908452 bytes),13e2d25d29392489b46fb59a8c38a5c5,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR878312/CRR878312_r2.fastq.gz,,,,,,,,,,,,,
2291,CRR877830,WATDE0801-1,PRJCA019636,CRX791959,fastq,CRR877830_f1.fastq.gz (14916028714 bytes),dea0294f5e4107ae3a9005be6048f64b,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877830/CRR877830_f1.fastq.gz,CRR877830_r2.fastq.gz (15178191090 bytes),446ec6d35233e7a9ba7303e5fb2fc430,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877830/CRR877830_r2.fastq.gz,,,,,,,,,,,,,
2292,CRR877831,WATDE0801-2,PRJCA019636,CRX791959,fastq,CRR877831_f1.fastq.gz (26344992714 bytes),286974bccec9db95a16ffa2a26e42a5f,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877831/CRR877831_f1.fastq.gz,CRR877831_r2.fastq.gz (27050724329 bytes),953bcfee987fac751d26afb2350944cf,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877831/CRR877831_r2.fastq.gz,,,,,,,,,,,,,
2293,CRR877832,WATDE0801-3,PRJCA019636,CRX791959,fastq,CRR877832_f1.fastq.gz (2976685020 bytes),238b4618a3cf040d48dfa913d0bb329c,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877832/CRR877832_f1.fastq.gz,CRR877832_r2.fastq.gz (3210014299 bytes),cf4d3fdb2a818ba72e3286fc43180e4a,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877832/CRR877832_r2.fastq.gz,,,,,,,,,,,,,
2294,CRR876232,WATDE0051-1,PRJCA019636,CRX791960,fastq,CRR876232_f1.fastq.gz (23217456331 bytes),36f2570f1f6890da95c156910ef2ac25,ftp://download.big.ac.cn/gsa/CRA012590/CRR876232/CRR876232_f1.fastq.gz,CRR876232_r2.fastq.gz (23823862985 bytes),5242a051a3ab68f9dc74c99421c8517f,ftp://download.big.ac.cn/gsa/CRA012590/CRR876232/CRR876232_r2.fastq.gz,,,,,,,,,,,,,
2295,CRR876233,WATDE0051-2,PRJCA019636,CRX791960,fastq,CRR876233_f1.fastq.gz (24407387881 bytes),921389a11363bb0855ae9e990fb2b9e7,ftp://download.big.ac.cn/gsa/CRA012590/CRR876233/CRR876233_f1.fastq.gz,CRR876233_r2.fastq.gz (25232946157 bytes),1d7b34ff91b56ac81152ce684ecf741e,ftp://download.big.ac.cn/gsa/CRA012590/CRR876233/CRR876233_r2.fastq.gz,,,,,,,,,,,,,
2296,CRR876234,WATDE0052-1,PRJCA019636,CRX791961,fastq,CRR876234_f1.fastq.gz (21255103977 bytes),1bf10a1af07cead15507b2e490102b36,ftp://download.big.ac.cn/gsa/CRA012590/CRR876234/CRR876234_f1.fastq.gz,CRR876234_r2.fastq.gz (21966207099 bytes),8cc133f0e9b6463115716173b71c131c,ftp://download.big.ac.cn/gsa/CRA012590/CRR876234/CRR876234_r2.fastq.gz,,,,,,,,,,,,,
2297,CRR876235,WATDE0052-2,PRJCA019636,CRX791961,fastq,CRR876235_f1.fastq.gz (26777193583 bytes),8ca782ae805ac098d9998688a12e933c,ftp://download.big.ac.cn/gsa/CRA012590/CRR876235/CRR876235_f1.fastq.gz,CRR876235_r2.fastq.gz (27811433763 bytes),58764e1ead91f326cf1018d44cf7e4d4,ftp://download.big.ac.cn/gsa/CRA012590/CRR876235/CRR876235_r2.fastq.gz,,,,,,,,,,,,,
2298,CRR876526,WATDE0184-1,PRJCA019636,CRX791962,fastq,CRR876526_f1.fastq.gz (25686875359 bytes),6a6878c77cf42ac287a02a844a5a86dd,ftp://download.big.ac.cn/gsa/CRA012590/CRR876526/CRR876526_f1.fastq.gz,CRR876526_r2.fastq.gz (26729956960 bytes),ea5cd72fd234218639f6e237ff44a1a3,ftp://download.big.ac.cn/gsa/CRA012590/CRR876526/CRR876526_r2.fastq.gz,,,,,,,,,,,,,
2299,CRR876527,WATDE0184-2,PRJCA019636,CRX791962,fastq,CRR876527_f1.fastq.gz (27824194110 bytes),a1da5ea19695be0242e979fee1249a0d,ftp://download.big.ac.cn/gsa/CRA012590/CRR876527/CRR876527_f1.fastq.gz,CRR876527_r2.fastq.gz (29064323369 bytes),438a80536363b77fc8fae640ddea75b4,ftp://download.big.ac.cn/gsa/CRA012590/CRR876527/CRR876527_r2.fastq.gz,,,,,,,,,,,,,
2300,CRR876771,WATDE0291-1,PRJCA019636,CRX791963,fastq,CRR876771_f1.fastq.gz (24056234340 bytes),fc824c8b37af7a196e0cbfa212a32fc7,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876771/CRR876771_f1.fastq.gz,CRR876771_r2.fastq.gz (24882996077 bytes),8d7ecb931e119e7eb7c5573fbc988022,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876771/CRR876771_r2.fastq.gz,,,,,,,,,,,,,
2301,CRR876772,WATDE0291-2,PRJCA019636,CRX791963,fastq,CRR876772_f1.fastq.gz (24856885454 bytes),0e08fa8ebbba48b240030399092b64f0,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876772/CRR876772_f1.fastq.gz,CRR876772_r2.fastq.gz (25544998220 bytes),c0e1bfff6b840d2264ec9a7bcf0eac15,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876772/CRR876772_r2.fastq.gz,,,,,,,,,,,,,
2302,CRR876999,WATDE0382-1,PRJCA019636,CRX791964,fastq,CRR876999_f1.fastq.gz (21300090780 bytes),d33f2db7f6a400eacf97b5f44bec8072,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876999/CRR876999_f1.fastq.gz,CRR876999_r2.fastq.gz (22745352255 bytes),651639e0ea46c8f4d97303c55ae1a4d6,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR876999/CRR876999_r2.fastq.gz,,,,,,,,,,,,,
2303,CRR877000,WATDE0382-2,PRJCA019636,CRX791964,fastq,CRR877000_f1.fastq.gz (25216379417 bytes),6ccb9c408e511b90f244e5ad56a27598,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877000/CRR877000_f1.fastq.gz,CRR877000_r2.fastq.gz (26562655065 bytes),d2dc62ec7a661d0f3f0944c9b4bda924,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877000/CRR877000_r2.fastq.gz,,,,,,,,,,,,,
2304,CRR877001,WATDE0382-3,PRJCA019636,CRX791964,fastq,CRR877001_f1.fastq.gz (633575242 bytes),ce14df96878fc349b5760b61047644ef,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877001/CRR877001_f1.fastq.gz,CRR877001_r2.fastq.gz (680934672 bytes),47dd9dc214948a3c640c5991976bb0f8,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877001/CRR877001_r2.fastq.gz,,,,,,,,,,,,,
2305,CRR877002,WATDE0383-1,PRJCA019636,CRX791965,fastq,CRR877002_f1.fastq.gz (26457149254 bytes),997866370dde180577770d17a3fd6591,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877002/CRR877002_f1.fastq.gz,CRR877002_r2.fastq.gz (28064096899 bytes),8b0d3ce0652534990c72f82067166f3e,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877002/CRR877002_r2.fastq.gz,,,,,,,,,,,,,
2306,CRR877003,WATDE0383-2,PRJCA019636,CRX791965,fastq,CRR877003_f1.fastq.gz (27896206473 bytes),0ee8412f4443bae972649f9a07925ca5,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877003/CRR877003_f1.fastq.gz,CRR877003_r2.fastq.gz (29567222890 bytes),ecf922229e7a3d090c33780810875f66,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877003/CRR877003_r2.fastq.gz,,,,,,,,,,,,,
2307,CRR877358,WATDE0567-1,PRJCA019636,CRX791966,fastq,CRR877358_f1.fastq.gz (28657962842 bytes),ece64e52a2529f2c62c5939481d434a6,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877358/CRR877358_f1.fastq.gz,CRR877358_r2.fastq.gz (29631372763 bytes),f749629920223231abe52f3549886dcc,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877358/CRR877358_r2.fastq.gz,,,,,,,,,,,,,
2308,CRR877359,WATDE0567-2,PRJCA019636,CRX791966,fastq,CRR877359_f1.fastq.gz (34308942236 bytes),a5deba610252f01550b06f511c13e62b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877359/CRR877359_f1.fastq.gz,CRR877359_r2.fastq.gz (35316706429 bytes),f9aadeac12fc8d8d138ead5e97c666a3,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877359/CRR877359_r2.fastq.gz,,,,,,,,,,,,,
2309,CRR877360,WATDE0568-1,PRJCA019636,CRX791967,fastq,CRR877360_f1.fastq.gz (26170539033 bytes),7e7641c8654f12f6ba715fa3651299dd,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877360/CRR877360_f1.fastq.gz,CRR877360_r2.fastq.gz (27300620760 bytes),9433a3859b929296af45a87301cd491c,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877360/CRR877360_r2.fastq.gz,,,,,,,,,,,,,
2310,CRR877361,WATDE0568-2,PRJCA019636,CRX791967,fastq,CRR877361_f1.fastq.gz (26875793530 bytes),2d963a2477434ea464e0d5cdfccd7976,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877361/CRR877361_f1.fastq.gz,CRR877361_r2.fastq.gz (28005021877 bytes),d1ba3ddd51d315e82b232db7e24b45fe,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877361/CRR877361_r2.fastq.gz,,,,,,,,,,,,,
2311,CRR877367,WATDE0571-1,PRJCA019636,CRX791968,fastq,CRR877367_f1.fastq.gz (32445811918 bytes),27d3a484cc6e85f078c5a35b43963c1b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877367/CRR877367_f1.fastq.gz,CRR877367_r2.fastq.gz (33741894370 bytes),3ea100e56170fb9a1d2c3adff85a6b00,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877367/CRR877367_r2.fastq.gz,,,,,,,,,,,,,
2312,CRR877368,WATDE0571-2,PRJCA019636,CRX791968,fastq,CRR877368_f1.fastq.gz (40847186868 bytes),a70199a4ea385a589cbf55c7946a2003,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877368/CRR877368_f1.fastq.gz,CRR877368_r2.fastq.gz (42692147988 bytes),5bb1d6255d3c65ca3bd13a6bb0dba81a,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877368/CRR877368_r2.fastq.gz,,,,,,,,,,,,,
2313,CRR877369,WATDE0572-1,PRJCA019636,CRX791969,fastq,CRR877369_f1.fastq.gz (22473753456 bytes),dba0cc6c3337632d8f9a3a70557008d7,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877369/CRR877369_f1.fastq.gz,CRR877369_r2.fastq.gz (23329959067 bytes),04d91998f16e4b6e7eea99e368804445,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877369/CRR877369_r2.fastq.gz,,,,,,,,,,,,,
2314,CRR877370,WATDE0572-2,PRJCA019636,CRX791969,fastq,CRR877370_f1.fastq.gz (4322057945 bytes),8649c4881c4904dfa877ebd756c7d093,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877370/CRR877370_f1.fastq.gz,CRR877370_r2.fastq.gz (4536967811 bytes),5a302ed7ffd2ff91c8699c0c306b9e39,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877370/CRR877370_r2.fastq.gz,,,,,,,,,,,,,
2315,CRR877371,WATDE0572-3,PRJCA019636,CRX791969,fastq,CRR877371_f1.fastq.gz (21419438490 bytes),ca52d6b93f6ddc8efc0bb6a0c885060b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877371/CRR877371_f1.fastq.gz,CRR877371_r2.fastq.gz (22410718237 bytes),1e627f23df29bf9ebcbeee90f1243d5b,ftp://download.big.ac.cn/gsa/CRA012590/1/CRR877371/CRR877371_r2.fastq.gz,,,,,,,,,,,,,
2316,CRR877631,WATDE0699-1,PRJCA019636,CRX791970,fastq,CRR877631_f1.fastq.gz (30009234566 bytes),5a00b5db4e51a3c4fa9a6d909255dbb3,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877631/CRR877631_f1.fastq.gz,CRR877631_r2.fastq.gz (30428171336 bytes),72a4e2bd4c28f675b0cc7471aa1a4835,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877631/CRR877631_r2.fastq.gz,,,,,,,,,,,,,
2317,CRR877632,WATDE0699-2,PRJCA019636,CRX791970,fastq,CRR877632_f1.fastq.gz (22798357065 bytes),089c4261f7f59403e1d870a07fb155d2,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877632/CRR877632_f1.fastq.gz,CRR877632_r2.fastq.gz (23354573393 bytes),ba6627e46ae5e211b8971031610332dc,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877632/CRR877632_r2.fastq.gz,,,,,,,,,,,,,
2318,CRR877815,WATDE0793-1,PRJCA019636,CRX791971,fastq,CRR877815_f1.fastq.gz (29681845283 bytes),7ed475c5dca87451cba84aef037501b8,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877815/CRR877815_f1.fastq.gz,CRR877815_r2.fastq.gz (31421366084 bytes),ea03d41a2a547dca535992ece2241d36,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877815/CRR877815_r2.fastq.gz,,,,,,,,,,,,,
2319,CRR877816,WATDE0793-2,PRJCA019636,CRX791971,fastq,CRR877816_f1.fastq.gz (29434653194 bytes),0d620da0356f5e415d6fa03154490ce6,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877816/CRR877816_f1.fastq.gz,CRR877816_r2.fastq.gz (31351432341 bytes),af8420a4fbab50a945894f6ede3b7c41,ftp://download.big.ac.cn/gsa/CRA012590/2/CRR877816/CRR877816_r2.fastq.gz,,,,,,,,,,,,,
